Search_ID,Customer_ID,Search_Keyword,Search_Category,Search_Date,Result_Clicked,Product_Clicked
SRCH_000214,CUST_00501,smart devices,Electronics,2026-04-18 11:43:35,1,Sennheiser 4K Ultra HD Smart TV 55-inch - Olive Green
SRCH_000215,CUST_00856,office,Furniture,2026-05-04 03:43:35,1,Sleepyhead Modern Engineered Wood Computer Desk - Charcoal
SRCH_000216,CUST_00584,audio,Electronics,2026-08-30 11:34:35,1,Sennheiser Compact Bluetooth Speaker
SRCH_000217,CUST_00524,kitchen,Kitchen,2026-05-05 23:51:35,1,Prestige Electric Rapid Air Fryer 4.5L
SRCH_000218,CUST_01580,business & finance,Books,2026-03-31 05:22:35,1,Random House Designing Data-Intensive Applications - Olive Green
SRCH_000219,CUST_01845,audio,Electronics,2026-04-06 03:55:35,1,Noise 4K Ultra HD Smart TV 55-inch
SRCH_000220,CUST_02762,storage & containers,Kitchen,2026-06-07 15:47:35,1,Hawkins Heavy-Duty 750W Mixer Grinder - Space Gray
SRCH_000221,CUST_00583,electronics,Electronics,2026-04-03 15:30:35,1,Sony 4K Ultra HD Smart TV 55-inch
SRCH_000222,CUST_00030,beverages,Grocery,2026-04-16 06:40:35,1,Tata Artisan Dark Roasted Arabica Coffee Beans 250g
SRCH_000223,CUST_00836,care,Personal Care,2026-06-03 10:59:35,1,Oral-B Cordless Rechargeable Beard Trimmer
SRCH_000224,CUST_01833,accessories,Gaming,2026-05-10 01:00:35,1,Xbox Ultra-Lightweight 8KHz Optical Gaming Mouse - Midnight Black
SRCH_000225,CUST_02456,accessories,Gaming,2026-08-14 04:23:35,1,Logitech G Next-Gen Home Gaming Console 1TB - Silver
SRCH_000226,CUST_02932,running shoes,Footwear,2026-05-18 22:56:35,1,Puma Cushioned Running Shoes - Crimson Red
SRCH_000227,CUST_02701,mid-range,Mobiles,2026-05-19 06:46:35,1,Apple Pure Android Experience 5G
SRCH_000228,CUST_01149,kitchen,Kitchen,2026-04-04 20:42:35,1,Milton Airtight Glass Food Storage Jars - Charcoal
SRCH_000229,CUST_01719,sports,Sports,2026-05-21 18:31:35,1,Nivia Extra Thick Non-Slip Eco Yoga Mat - Pearl White
SRCH_000230,CUST_00288,bath & body,Personal Care,2026-06-22 14:21:35,1,Philips Cordless Rechargeable Beard Trimmer
SRCH_000231,CUST_01293,winterwear,Fashion,2026-09-01 12:50:35,1,FabIndia Tailored Formal Oxford Shirt - Rose Gold
SRCH_000232,CUST_01908,gaming laptops,Laptops,2026-08-15 05:45:35,1,Apple Ultra-Slim Metal Ultrabook
SRCH_000233,CUST_01795,winterwear,Fashion,2026-05-19 20:00:35,1,Puma Denim Trucker Jacket - Silver
SRCH_000234,CUST_00836,shaving & grooming,Personal Care,2026-04-18 06:04:35,1,Dove Sonic Electric Toothbrush with Timer - Silver
SRCH_000235,CUST_00743,mobiles,Mobiles,2026-08-05 17:25:35,1,Motorola Smartphone Ultra 5G
SRCH_000236,CUST_02081,furniture,Furniture,2026-08-04 16:31:35,1,Wakefit Minimalist Nesting Coffee Tables - Charcoal
SRCH_000237,CUST_00199,gaming,Gaming,2026-08-31 06:48:35,1,Logitech G Surround Sound Gaming Headset with Mic - Midnight Black
SRCH_000238,CUST_01668,office,Furniture,2026-03-12 15:58:35,1,Sleepyhead Contemporary 3-Seater Fabric Sofa - Crimson Red
SRCH_000239,CUST_00048,electronics,Electronics,2026-05-02 17:21:35,1,Sony Smart Fitness Watch
SRCH_000240,CUST_02695,storage & containers,Kitchen,2026-04-02 06:17:35,1,Milton Heavy-Duty 750W Mixer Grinder - Pearl White
SRCH_000241,CUST_02581,controllers,Gaming,2026-05-10 08:31:35,1,Logitech G Surround Sound Gaming Headset with Mic
SRCH_000242,CUST_01590,business & finance,Books,2026-05-31 05:20:35,1,Bloomsbury Atomic Habits: Build Good Habits - Crimson Red
SRCH_000243,CUST_02037,audio,Electronics,2026-08-16 13:30:35,1,Samsung Noise Cancelling Wireless Earbuds - Pearl White
SRCH_000244,CUST_00232,sneakers,Footwear,2026-07-31 18:16:35,1,Adidas Genuine Leather Oxford Shoes
SRCH_000245,CUST_00942,accessories,Gaming,2026-07-31 10:16:35,1,Razer RGB Mechanical Gaming Keyboard
SRCH_000246,CUST_00927,electronics,Electronics,2026-06-28 18:42:35,1,Bose 4K Ultra HD Smart TV 55-inch
SRCH_000247,CUST_02058,fitness equipment,Sports,2026-09-04 17:05:35,1,Cosco Extra Thick Non-Slip Eco Yoga Mat
SRCH_000248,CUST_01940,business & finance,Books,2026-06-11 14:11:35,1,Penguin Designing Data-Intensive Applications
SRCH_000249,CUST_02157,electronics,Electronics,2026-09-01 07:14:35,1,Samsung Action Camera 4K Waterproof
SRCH_000250,CUST_00324,fashion,Fashion,2026-03-31 02:25:35,1,Puma Casual Stretch Chino Trousers
SRCH_000251,CUST_00839,mobiles,Mobiles,2026-04-07 21:38:35,1,Realme NextGen Smartphone Pro Max - Charcoal
SRCH_000252,CUST_01240,bags & backpacks,Accessories,2026-06-21 22:04:35,1,Logitech Magnetic Qi Fast Wireless Charger Stand - Rose Gold
SRCH_000253,CUST_02045,men's clothing,Fashion,2026-05-14 03:37:35,1,Levis Handcrafted Cotton Kurta
SRCH_000254,CUST_00482,office,Furniture,2026-04-26 11:05:35,1,Wakefit Minimalist Nesting Coffee Tables - Pearl White
SRCH_000255,CUST_00521,living room,Furniture,2026-07-15 01:21:35,1,Wakefit Contemporary 3-Seater Fabric Sofa
SRCH_000256,CUST_02335,small appliances,Kitchen,2026-08-29 04:49:35,1,Prestige Hard Anodized Non-Stick Cookware Set - Olive Green
SRCH_000257,CUST_00963,men's clothing,Fashion,2026-03-17 15:32:35,1,FabIndia Denim Trucker Jacket
SRCH_000258,CUST_02263,sports,Sports,2026-07-03 12:51:35,1,Boldfit Adjustable Hex Dumbbells Pair
SRCH_000259,CUST_02129,winterwear,Fashion,2026-05-06 06:03:35,1,H&M Denim Trucker Jacket - Midnight Black
SRCH_000260,CUST_00299,technology,Books,2026-04-18 17:44:35,1,Penguin Designing Data-Intensive Applications
SRCH_000261,CUST_00357,fragrances,Beauty,2026-04-26 05:06:35,1,Minimalist Vitamin C Brightening Facial Cleanser - Rose Gold
SRCH_000262,CUST_00919,lighting,Home,2026-05-13 21:37:35,1,Spaces Velvet Touch Blackout Window Curtains - Crimson Red
SRCH_000263,CUST_02542,business & finance,Books,2026-03-20 20:30:35,1,O'Reilly Python Machine Learning & AI Mastery
SRCH_000264,CUST_00750,lighting,Home,2026-04-10 04:04:35,1,Spaces Collapsible Fabric Storage Organizers
SRCH_000265,CUST_00690,winterwear,Fashion,2026-07-31 01:49:35,1,H&M Cozy Fleece Pullover Hoodie - Pearl White
SRCH_000266,CUST_02629,accessories,Gaming,2026-09-01 10:27:35,1,Corsair RGB Mechanical Gaming Keyboard - Rose Gold
SRCH_000267,CUST_00814,cookware,Kitchen,2026-04-12 12:06:35,1,Prestige Airtight Glass Food Storage Jars - Crimson Red
SRCH_000268,CUST_00579,storage & containers,Kitchen,2026-04-28 10:41:35,1,Wonderchef Heavy-Duty 750W Mixer Grinder - Pearl White
SRCH_000269,CUST_00806,fashion,Fashion,2026-08-10 07:05:35,1,Levis Casual Stretch Chino Trousers
SRCH_000270,CUST_01979,budget,Mobiles,2026-04-08 07:21:35,1,Xiaomi Smartphone Ultra 5G
SRCH_000271,CUST_02975,lighting,Home,2026-05-10 07:08:35,1,D'Decor Velvet Touch Blackout Window Curtains - Crimson Red
SRCH_000272,CUST_02457,sports,Sports,2026-05-28 15:18:35,1,Puma Extra Thick Non-Slip Eco Yoga Mat
SRCH_000273,CUST_02573,furniture,Furniture,2026-03-27 06:08:35,1,Godrej Interio Orthopedic Memory Foam Mattress 6-inch
SRCH_000274,CUST_02789,fashion,Fashion,2026-04-25 09:22:35,1,Puma Denim Trucker Jacket - Silver
SRCH_000275,CUST_00775,mid-range,Mobiles,2026-04-19 01:16:35,1,Motorola Smartphone Ultra 5G
SRCH_000276,CUST_02257,care,Personal Care,2026-04-10 11:11:35,1,Colgate Deep Cleansing Charcoal Body Wash 500ml - Charcoal
SRCH_000277,CUST_01445,sneakers,Footwear,2026-07-07 17:32:35,1,Reebok Genuine Leather Oxford Shoes
SRCH_000278,CUST_02115,kitchen,Kitchen,2026-05-05 22:04:35,1,Wonderchef Heavy-Duty 750W Mixer Grinder - Pearl White
SRCH_000279,CUST_02404,running shoes,Footwear,2026-05-01 06:49:35,1,Clarks Classic Low-Top Canvas Sneakers
SRCH_000280,CUST_01333,personal care,Personal Care,2026-04-14 13:54:35,1,Dove Deep Cleansing Charcoal Body Wash 500ml
SRCH_000281,CUST_00319,television,Electronics,2026-08-03 19:53:35,1,JBL Bass Soundbar with Subwoofer - Navy Blue
SRCH_000282,CUST_01492,mid-range,Mobiles,2026-06-19 23:07:35,1,Apple Battery King Phone 6000mAh - Rose Gold
SRCH_000283,CUST_02002,business & finance,Books,2026-06-15 06:07:35,1,HarperCollins Python Machine Learning & AI Mastery - Classic Beige
SRCH_000284,CUST_02610,skincare,Beauty,2026-06-13 08:53:35,1,Nivea Keratin Smoothing Hair Mask - Navy Blue
SRCH_000285,CUST_01982,technology,Books,2026-04-30 16:42:35,1,Random House Designing Data-Intensive Applications - Olive Green
SRCH_000286,CUST_00190,wearables,Electronics,2026-03-19 19:20:35,1,Sennheiser 4K Ultra HD Smart TV 55-inch - Olive Green
SRCH_000287,CUST_00778,mid-range,Mobiles,2026-07-13 23:04:35,1,Samsung Sleek Curve Screen 5G Phone - Crimson Red
SRCH_000288,CUST_02227,winterwear,Fashion,2026-04-28 18:40:35,1,Adidas Floral Print Maxi Summer Dress - Midnight Black
SRCH_000289,CUST_01818,shaving & grooming,Personal Care,2026-04-03 23:12:35,1,Gillette Gentle Sulfate-Free Moisturizing Body Lotion - Navy Blue
SRCH_000290,CUST_02520,mobile accessories,Accessories,2026-07-29 21:09:35,1,Anker Water-Resistant Laptop Backpack 15.6-inch - Silver
SRCH_000291,CUST_00264,accessories,Gaming,2026-05-25 01:45:35,1,Corsair Wireless Haptic Feedback Gaming Controller - Classic Beige
SRCH_000292,CUST_02670,men's clothing,Fashion,2026-05-13 01:24:35,1,Puma Denim Trucker Jacket - Silver
SRCH_000293,CUST_00252,television,Electronics,2026-08-15 19:10:35,1,Samsung Action Camera 4K Waterproof
SRCH_000294,CUST_02693,laptops,Laptops,2026-06-12 04:35:35,1,Acer Ultra-Slim Metal Ultrabook - Space Gray
SRCH_000295,CUST_00763,bags & backpacks,Accessories,2026-04-08 18:56:35,1,American Tourister Magnetic Qi Fast Wireless Charger Stand
SRCH_000296,CUST_01665,gaming,Gaming,2026-04-07 17:50:35,1,Corsair Surround Sound Gaming Headset with Mic - Olive Green
SRCH_000297,CUST_00794,decor,Home,2026-09-05 21:07:35,1,Solimo Smart LED Color Ambient Bulb - Olive Green
SRCH_000298,CUST_01685,technology,Books,2026-08-27 12:33:35,1,HarperCollins Python Machine Learning & AI Mastery
SRCH_000299,CUST_02807,gaming,Gaming,2026-05-06 17:07:35,1,Corsair Wireless Haptic Feedback Gaming Controller - Classic Beige
SRCH_000300,CUST_00769,winterwear,Fashion,2026-03-13 10:39:35,1,Zara Solid Crew Neck Cotton T-Shirt - Olive Green
SRCH_000301,CUST_01086,storage & containers,Kitchen,2026-04-25 07:08:35,1,Wonderchef Electric Rapid Air Fryer 4.5L
SRCH_000302,CUST_00266,makeup,Beauty,2026-06-20 23:58:35,1,L'Oreal Matte Velvet Long-Stay Lipstick
SRCH_000303,CUST_00490,television,Electronics,2026-07-02 10:35:35,1,Boat Smart Fitness Watch
SRCH_000304,CUST_00918,ultrabooks,Laptops,2026-04-16 02:29:35,1,Lenovo Student Essential Laptop
SRCH_000305,CUST_02000,bedding,Home,2026-06-25 20:34:35,1,IKEA Velvet Touch Blackout Window Curtains - Midnight Black
SRCH_000306,CUST_01566,fashion,Fashion,2026-04-13 09:38:35,1,FabIndia Casual Stretch Chino Trousers
SRCH_000307,CUST_00497,men's clothing,Fashion,2026-09-02 14:32:35,1,Zara Floral Print Maxi Summer Dress - Crimson Red
SRCH_000308,CUST_02277,fashion,Fashion,2026-05-11 16:52:35,1,Levis Handcrafted Cotton Kurta
SRCH_000309,CUST_02688,kitchen,Kitchen,2026-05-19 17:35:35,1,Philips Hard Anodized Non-Stick Cookware Set
SRCH_000310,CUST_02993,home,Home,2026-08-27 16:53:35,1,D'Decor Velvet Touch Blackout Window Curtains - Pearl White
SRCH_000311,CUST_01258,skincare,Beauty,2026-07-09 05:49:35,1,The Ordinary Matte Velvet Long-Stay Lipstick - Charcoal
SRCH_000312,CUST_02506,decor,Home,2026-03-13 05:34:35,1,Home Centre Handwoven Boho Area Rug - Pearl White
SRCH_000313,CUST_00872,fashion,Fashion,2026-04-18 02:13:35,1,Adidas Denim Trucker Jacket - Midnight Black
SRCH_000314,CUST_00523,winterwear,Fashion,2026-07-13 15:43:35,1,H&M Tailored Formal Oxford Shirt
SRCH_000315,CUST_02028,care,Personal Care,2026-04-16 15:51:35,1,Gillette Cordless Rechargeable Beard Trimmer
SRCH_000316,CUST_01882,men's clothing,Fashion,2026-04-02 09:16:35,1,FabIndia Tailored Formal Oxford Shirt - Rose Gold
SRCH_000317,CUST_00934,mobiles,Mobiles,2026-08-11 16:29:35,1,Motorola Battery King Phone 6000mAh
SRCH_000318,CUST_02571,audio,Electronics,2026-05-16 07:35:35,1,JBL Noise Cancelling Wireless Earbuds - Space Gray
SRCH_000319,CUST_02815,makeup,Beauty,2026-07-22 08:14:35,1,Nivea Keratin Smoothing Hair Mask - Olive Green
SRCH_000320,CUST_01822,shaving & grooming,Personal Care,2026-06-24 10:43:35,1,Dettol Cordless Rechargeable Beard Trimmer - Charcoal
SRCH_000321,CUST_00438,footwear,Footwear,2026-05-28 16:15:35,1,Adidas Genuine Leather Oxford Shoes - Olive Green
SRCH_000322,CUST_00728,ultrabooks,Laptops,2026-07-24 12:44:35,1,HP Student Essential Laptop - Classic Beige
SRCH_000323,CUST_01108,home,Home,2026-08-10 08:50:35,1,Solimo 100% Cotton 300TC Double Bed Sheet
SRCH_000324,CUST_00624,budget,Mobiles,2026-04-30 20:28:35,1,Apple Sleek Curve Screen 5G Phone - Pearl White
SRCH_000325,CUST_01284,personal,Personal Care,2026-07-31 14:40:35,1,Dove Sonic Electric Toothbrush with Timer - Silver
SRCH_000326,CUST_00714,home,Home,2026-08-17 21:03:35,1,Solimo 100% Cotton 300TC Double Bed Sheet
SRCH_000327,CUST_02707,footwear,Footwear,2026-05-21 05:03:35,1,Adidas Waterproof Outdoor Hiking Boots
SRCH_000328,CUST_00564,electronics,Electronics,2026-07-23 03:47:35,1,Samsung Noise Cancelling Wireless Earbuds - Silver
SRCH_000329,CUST_00900,living room,Furniture,2026-04-19 12:46:35,1,Sleepyhead Ergonomic Mesh High-Back Office Chair
SRCH_000330,CUST_00324,controllers,Gaming,2026-07-09 16:08:35,1,Xbox Surround Sound Gaming Headset with Mic
SRCH_000331,CUST_02685,mid-range,Mobiles,2026-05-08 05:45:35,1,Motorola Sleek Curve Screen 5G Phone
SRCH_000332,CUST_00702,laptops,Laptops,2026-04-11 07:11:35,1,HP Ultra-Slim Metal Ultrabook - Charcoal
SRCH_000333,CUST_00853,mobile accessories,Accessories,2026-08-13 17:39:35,1,Portronics Water-Resistant Laptop Backpack 15.6-inch - Space Gray
SRCH_000334,CUST_02480,technology,Books,2026-06-14 17:30:35,1,HarperCollins Python Machine Learning & AI Mastery
SRCH_000335,CUST_00162,technology,Books,2026-03-18 12:39:35,1,Bloomsbury Python Machine Learning & AI Mastery
SRCH_000336,CUST_02679,beverages,Grocery,2026-06-20 19:31:35,1,Tata Roasted California Almonds 500g
SRCH_000337,CUST_01734,bedding,Home,2026-05-03 11:07:35,1,IKEA Velvet Touch Blackout Window Curtains - Midnight Black
SRCH_000338,CUST_02382,bath & body,Personal Care,2026-09-01 17:38:35,1,Dove Sonic Electric Toothbrush with Timer - Silver
SRCH_000339,CUST_00380,business & finance,Books,2026-08-05 16:14:35,1,O'Reilly Deep Work: Focused Success in a Distracted World - Crimson Red
SRCH_000340,CUST_00045,bags & backpacks,Accessories,2026-08-06 17:50:35,1,Portronics Water-Resistant Laptop Backpack 15.6-inch - Space Gray
SRCH_000341,CUST_02445,electronics,Electronics,2026-03-14 02:42:35,1,JBL Smart Fitness Watch - Olive Green
SRCH_000342,CUST_01860,grocery,Grocery,2026-05-09 03:36:35,1,Tata Organic Green Tea Herbal Infusion 100 Bags
SRCH_000343,CUST_02967,sneakers,Footwear,2026-08-09 00:10:35,1,Clarks Comfort Walking Slip-On Shoes - Crimson Red
SRCH_000344,CUST_01253,books,Books,2026-07-08 22:37:35,1,O'Reilly Python Machine Learning & AI Mastery - Charcoal
SRCH_000345,CUST_02690,makeup,Beauty,2026-08-23 19:06:35,1,Maybelline Hydrating Hyaluronic Acid Serum
SRCH_000346,CUST_02204,smart devices,Electronics,2026-08-04 14:56:35,1,Boat Smart Fitness Watch
SRCH_000347,CUST_01504,footwear,Footwear,2026-03-14 18:01:35,1,Clarks Comfort Walking Slip-On Shoes - Crimson Red
SRCH_000348,CUST_02172,books,Books,2026-07-03 22:02:35,1,Random House The Psychology of Money - Rose Gold
SRCH_000349,CUST_01812,small appliances,Kitchen,2026-05-26 22:58:35,1,Hawkins Heavy-Duty 750W Mixer Grinder - Space Gray
SRCH_000350,CUST_01182,personal care,Personal Care,2026-07-06 15:41:35,1,Dove Sonic Electric Toothbrush with Timer - Space Gray
SRCH_000351,CUST_01945,lighting,Home,2026-07-07 09:17:35,1,Home Centre 100% Cotton 300TC Double Bed Sheet
SRCH_000352,CUST_00111,home,Home,2026-06-02 18:09:35,1,Philips Velvet Touch Blackout Window Curtains - Space Gray
SRCH_000353,CUST_01001,home,Home,2026-07-17 23:25:35,1,Spaces Collapsible Fabric Storage Organizers
SRCH_000354,CUST_02188,small appliances,Kitchen,2026-06-15 07:48:35,1,Wonderchef Electric Rapid Air Fryer 4.5L
SRCH_000355,CUST_02031,technology,Books,2026-05-02 19:49:35,1,O'Reilly Atomic Habits: Build Good Habits - Rose Gold
SRCH_000356,CUST_01005,television,Electronics,2026-05-21 08:54:35,1,Sony Compact Bluetooth Speaker
SRCH_000357,CUST_02304,wearables,Electronics,2026-06-24 20:15:35,1,Noise Smart Fitness Watch
SRCH_000358,CUST_01038,footwear,Footwear,2026-07-18 21:57:35,1,Skechers Cushioned Running Shoes
SRCH_000359,CUST_00947,bedding,Home,2026-03-18 20:53:35,1,Spaces 100% Cotton 300TC Double Bed Sheet - Rose Gold
SRCH_000360,CUST_02974,running shoes,Footwear,2026-06-20 21:54:35,1,Reebok Comfort Walking Slip-On Shoes
SRCH_000361,CUST_01378,gaming,Gaming,2026-08-18 12:58:35,1,Logitech G Wireless Haptic Feedback Gaming Controller - Charcoal
SRCH_000362,CUST_00538,ultrabooks,Laptops,2026-05-07 20:22:35,1,HP Creator Studio Laptop 4K OLED
SRCH_000363,CUST_02370,electronics,Electronics,2026-06-11 14:27:35,1,LG 4K Ultra HD Smart TV 55-inch - Olive Green
SRCH_000364,CUST_00933,personal care,Personal Care,2026-04-04 02:17:35,1,Colgate Cordless Rechargeable Beard Trimmer - Space Gray
SRCH_000365,CUST_01144,accessories,Gaming,2026-07-06 22:11:35,1,Razer Next-Gen Home Gaming Console 1TB
SRCH_000366,CUST_02556,wearables,Electronics,2026-08-09 02:50:35,1,Samsung 4K Ultra HD Smart TV 55-inch - Rose Gold
SRCH_000367,CUST_00099,controllers,Gaming,2026-04-28 21:12:35,1,Corsair Ultra-Lightweight 8KHz Optical Gaming Mouse - Navy Blue
SRCH_000368,CUST_00189,mid-range,Mobiles,2026-08-01 14:55:35,1,OnePlus Smooth Display Mid-Range 5G - Navy Blue
SRCH_000369,CUST_01475,accessories,Accessories,2026-06-29 21:22:35,1,Logitech Water-Resistant Laptop Backpack 15.6-inch - Crimson Red
SRCH_000370,CUST_00604,controllers,Gaming,2026-05-17 23:53:35,1,Xbox Surround Sound Gaming Headset with Mic - Charcoal
SRCH_000371,CUST_01529,shaving & grooming,Personal Care,2026-04-12 12:27:35,1,Colgate Deep Cleansing Charcoal Body Wash 500ml
SRCH_000372,CUST_02033,laptops,Laptops,2026-06-06 05:15:35,1,MSI Creator Studio Laptop 4K OLED - Midnight Black
SRCH_000373,CUST_02360,home,Home,2026-04-10 14:37:35,1,IKEA Velvet Touch Blackout Window Curtains
SRCH_000374,CUST_01662,budget,Mobiles,2026-07-21 14:16:35,1,Apple Sleek Curve Screen 5G Phone - Pearl White
SRCH_000375,CUST_02705,care,Personal Care,2026-05-01 18:34:35,1,Colgate Cordless Rechargeable Beard Trimmer - Space Gray
SRCH_000376,CUST_02811,mid-range,Mobiles,2026-03-29 13:03:35,1,Apple Smooth Display Mid-Range 5G
SRCH_000377,CUST_00292,television,Electronics,2026-03-21 09:28:35,1,Samsung Smart Wi-Fi Security Camera
SRCH_000378,CUST_01577,winterwear,Fashion,2026-05-07 05:05:35,1,Levis Handcrafted Cotton Kurta
SRCH_000379,CUST_02836,skincare,Beauty,2026-04-05 12:44:35,1,The Ordinary Vitamin C Brightening Facial Cleanser - Rose Gold
SRCH_000380,CUST_00829,mobiles,Mobiles,2026-07-28 15:33:35,1,Apple Pure Android Experience 5G
SRCH_000381,CUST_01031,electronics,Electronics,2026-04-27 01:32:35,1,Bose Digital Mirrorless Camera - Navy Blue
SRCH_000382,CUST_02144,bath & body,Personal Care,2026-08-20 03:05:35,1,Colgate Cordless Rechargeable Beard Trimmer - Space Gray
SRCH_000383,CUST_01340,bags & backpacks,Accessories,2026-03-14 14:21:35,1,Logitech Multi-Port 7-in-1 USB-C Hub Adapter
SRCH_000384,CUST_01779,electronics,Electronics,2026-04-05 16:53:35,1,LG Action Camera 4K Waterproof
SRCH_000385,CUST_02995,laptops,Laptops,2026-06-21 09:18:35,1,MSI Creator Studio Laptop 4K OLED - Midnight Black
SRCH_000386,CUST_00966,running shoes,Footwear,2026-06-09 17:18:35,1,Skechers Cushioned Running Shoes - Olive Green
SRCH_000387,CUST_00777,sneakers,Footwear,2026-05-06 08:59:35,1,Adidas Genuine Leather Oxford Shoes - Olive Green
SRCH_000388,CUST_02878,fashion,Fashion,2026-05-05 02:20:35,1,Levis Floral Print Maxi Summer Dress - Olive Green
SRCH_000389,CUST_00523,budget,Mobiles,2026-05-12 16:48:35,1,Xiaomi Smooth Display Mid-Range 5G
SRCH_000390,CUST_02333,outdoor sports,Sports,2026-07-29 02:25:35,1,Decathlon Quick Dry Athletic Training Shorts
SRCH_000391,CUST_02324,footwear,Footwear,2026-05-11 19:45:35,1,Adidas Waterproof Outdoor Hiking Boots - Rose Gold
SRCH_000392,CUST_01036,lighting,Home,2026-03-15 18:17:35,1,Spaces Velvet Touch Blackout Window Curtains - Rose Gold
SRCH_000393,CUST_01827,kitchen,Kitchen,2026-05-07 14:55:35,1,Hawkins Stainless Steel Chef Knife Set - Space Gray
SRCH_000394,CUST_01266,shaving & grooming,Personal Care,2026-08-31 10:18:35,1,Dove Deep Cleansing Charcoal Body Wash 500ml
SRCH_000395,CUST_00836,shaving & grooming,Personal Care,2026-08-21 00:58:35,1,Dettol Gentle Sulfate-Free Moisturizing Body Lotion
SRCH_000396,CUST_01509,television,Electronics,2026-03-27 14:05:35,1,Sony Noise Cancelling Wireless Earbuds - Rose Gold
SRCH_000397,CUST_02483,laptops,Laptops,2026-04-04 20:46:35,1,Acer Ultra-Slim Metal Ultrabook - Classic Beige
SRCH_000398,CUST_02555,winterwear,Fashion,2026-05-18 01:17:35,1,Puma Denim Trucker Jacket
SRCH_000399,CUST_01369,lighting,Home,2026-04-14 02:16:35,1,Home Centre Handwoven Boho Area Rug - Pearl White
