Interaction_ID,Customer_ID,Product_ID,Interaction_Type,Timestamp,Session_ID,Search_Keyword,Category,Device,Time_Spent,Product_Viewed,Added_To_Wishlist,Added_To_Cart,Purchased,Rating_Given
INT_0000202,CUST_02513,PROD_00135,View,2026-07-17 05:16:10,SESS_177666,,Fashion,Mobile Web,42,1,0,0,0,0
INT_0000203,CUST_02513,PROD_00164,View,2026-07-17 05:17:29,SESS_177666,,Fashion,Mobile Web,162,1,0,0,0,0
INT_0000204,CUST_01975,PROD_00392,Search,2026-05-16 15:49:35,SESS_797732,sports,Sports,Desktop,47,0,0,0,0,0
INT_0000205,CUST_01975,PROD_00392,View,2026-05-16 15:51:29,SESS_797732,,Sports,Desktop,51,1,0,0,0,0
INT_0000206,CUST_02135,PROD_00289,Search,2026-07-06 23:25:35,SESS_865305,decor,Home,Desktop,33,0,0,0,0,0
INT_0000207,CUST_02135,PROD_00257,View,2026-07-06 23:27:11,SESS_865305,,Home,Desktop,137,1,0,0,0,0
INT_0000208,CUST_02135,PROD_00290,View,2026-07-06 23:29:13,SESS_865305,,Home,Desktop,79,1,0,0,0,0
INT_0000209,CUST_02135,PROD_00290,Cart,2026-07-06 23:29:13,SESS_865305,,Home,Desktop,50,1,0,1,0,0
INT_0000210,CUST_02135,PROD_00260,View,2026-07-06 23:30:06,SESS_865305,,Home,Desktop,208,1,0,0,0,0
INT_0000211,CUST_02135,PROD_00260,Cart,2026-07-06 23:30:06,SESS_865305,,Home,Desktop,27,1,0,1,0,0
INT_0000212,CUST_01358,PROD_00143,Search,2026-03-23 05:06:35,SESS_232219,men's clothing,Fashion,Mobile Web,47,0,0,0,0,0
INT_0000213,CUST_01358,PROD_00167,View,2026-03-23 05:08:42,SESS_232219,,Fashion,Mobile Web,196,1,0,0,0,0
INT_0000214,CUST_01358,PROD_00160,View,2026-03-23 05:09:54,SESS_232219,,Fashion,Mobile Web,114,1,0,0,0,0
INT_0000215,CUST_01358,PROD_00153,View,2026-03-23 05:12:40,SESS_232219,,Fashion,Mobile Web,189,1,0,0,0,0
INT_0000216,CUST_01358,PROD_00153,Wishlist,2026-03-23 05:12:40,SESS_232219,,Fashion,Mobile Web,10,1,1,0,0,0
INT_0000217,CUST_01358,PROD_00148,View,2026-03-23 05:13:52,SESS_232219,,Fashion,Mobile Web,203,1,0,0,0,0
INT_0000218,CUST_01358,PROD_00148,Cart,2026-03-23 05:13:52,SESS_232219,,Fashion,Mobile Web,34,1,0,1,0,0
INT_0000219,CUST_01358,PROD_00148,Purchase,2026-03-23 05:13:52,SESS_232219,,Fashion,Mobile Web,155,1,0,1,1,0
INT_0000220,CUST_01358,PROD_00148,Rating,2026-03-29 05:13:52,SESS_232219,,Fashion,Mobile Web,51,1,0,1,1,4
INT_0000221,CUST_01750,PROD_00453,Search,2026-05-22 01:59:35,SESS_814613,technology,Books,Desktop,16,0,0,0,0,0
INT_0000222,CUST_01750,PROD_00438,View,2026-05-22 02:02:07,SESS_814613,,Books,Desktop,88,1,0,0,0,0
INT_0000223,CUST_01750,PROD_00441,View,2026-05-22 02:05:04,SESS_814613,,Books,Desktop,141,1,0,0,0,0
INT_0000224,CUST_01750,PROD_00441,Cart,2026-05-22 02:05:04,SESS_814613,,Books,Desktop,65,1,0,1,0,0
INT_0000225,CUST_01750,PROD_00456,View,2026-05-22 02:05:54,SESS_814613,,Books,Desktop,142,1,0,0,0,0
INT_0000226,CUST_01750,PROD_00456,Cart,2026-05-22 02:05:54,SESS_814613,,Books,Desktop,62,1,0,1,0,0
INT_0000227,CUST_01750,PROD_00435,View,2026-05-22 02:07:04,SESS_814613,,Books,Desktop,148,1,0,0,0,0
INT_0000228,CUST_02202,PROD_00439,Search,2026-08-15 19:08:35,SESS_389862,business & finance,Books,Tablet,48,0,0,0,0,0
INT_0000229,CUST_02202,PROD_00431,View,2026-08-15 19:09:35,SESS_389862,,Books,Tablet,234,1,0,0,0,0
INT_0000230,CUST_02202,PROD_00431,Cart,2026-08-15 19:09:35,SESS_389862,,Books,Tablet,83,1,0,1,0,0
INT_0000231,CUST_02202,PROD_00431,Purchase,2026-08-15 19:09:35,SESS_389862,,Books,Tablet,128,1,0,1,1,0
INT_0000232,CUST_02202,PROD_00448,View,2026-08-15 19:11:36,SESS_389862,,Books,Tablet,221,1,0,0,0,0
INT_0000233,CUST_02202,PROD_00449,View,2026-08-15 19:13:57,SESS_389862,,Books,Tablet,99,1,0,0,0,0
INT_0000234,CUST_02202,PROD_00441,View,2026-08-15 19:16:19,SESS_389862,,Books,Tablet,155,1,0,0,0,0
INT_0000235,CUST_02202,PROD_00441,Cart,2026-08-15 19:16:19,SESS_389862,,Books,Tablet,21,1,0,1,0,0
INT_0000236,CUST_00205,PROD_00572,Search,2026-05-01 12:16:35,SESS_468010,grocery,Grocery,Mobile Web,27,0,0,0,0,0
INT_0000237,CUST_00205,PROD_00552,View,2026-05-01 12:18:28,SESS_468010,,Grocery,Mobile Web,167,1,0,0,0,0
INT_0000238,CUST_00707,PROD_00140,Search,2026-08-06 00:39:35,SESS_251606,men's clothing,Fashion,Desktop,34,0,0,0,0,0
INT_0000239,CUST_00707,PROD_00157,View,2026-08-06 00:41:50,SESS_251606,,Fashion,Desktop,161,1,0,0,0,0
INT_0000240,CUST_00707,PROD_00157,Wishlist,2026-08-06 00:41:50,SESS_251606,,Fashion,Desktop,25,1,1,0,0,0
INT_0000241,CUST_00707,PROD_00151,View,2026-08-06 00:43:25,SESS_251606,,Fashion,Desktop,131,1,0,0,0,0
INT_0000242,CUST_00707,PROD_00151,Cart,2026-08-06 00:43:25,SESS_251606,,Fashion,Desktop,30,1,0,1,0,0
INT_0000243,CUST_02074,PROD_00120,Search,2026-09-05 11:35:35,SESS_387932,student laptops,Laptops,Mobile App,15,0,0,0,0,0
INT_0000244,CUST_02074,PROD_00106,View,2026-09-05 11:37:01,SESS_387932,,Laptops,Mobile App,132,1,0,0,0,0
INT_0000245,CUST_02159,PROD_00228,Search,2026-05-06 14:59:35,SESS_519687,makeup,Beauty,Tablet,41,0,0,0,0,0
INT_0000246,CUST_02159,PROD_00233,View,2026-05-06 15:01:07,SESS_519687,,Beauty,Tablet,169,1,0,0,0,0
INT_0000247,CUST_02159,PROD_00233,Wishlist,2026-05-06 15:01:07,SESS_519687,,Beauty,Tablet,17,1,1,0,0,0
INT_0000248,CUST_02159,PROD_00233,Cart,2026-05-06 15:01:07,SESS_519687,,Beauty,Tablet,75,1,1,1,0,0
INT_0000249,CUST_02159,PROD_00233,Purchase,2026-05-06 15:01:07,SESS_519687,,Beauty,Tablet,222,1,1,1,1,0
INT_0000250,CUST_02031,PROD_00272,Search,2026-03-30 07:11:35,SESS_150413,decor,Home,Mobile Web,54,0,0,0,0,0
INT_0000251,CUST_02031,PROD_00259,View,2026-03-30 07:12:44,SESS_150413,,Home,Mobile Web,201,1,0,0,0,0
INT_0000252,CUST_01675,PROD_00444,Search,2026-03-30 19:14:35,SESS_874777,technology,Books,Tablet,17,0,0,0,0,0
INT_0000253,CUST_01675,PROD_00426,View,2026-03-30 19:16:27,SESS_874777,,Books,Tablet,204,1,0,0,0,0
INT_0000254,CUST_01675,PROD_00443,View,2026-03-30 19:17:52,SESS_874777,,Books,Tablet,162,1,0,0,0,0
INT_0000255,CUST_01675,PROD_00443,Cart,2026-03-30 19:17:52,SESS_874777,,Books,Tablet,83,1,0,1,0,0
INT_0000256,CUST_01675,PROD_00443,Purchase,2026-03-30 19:17:52,SESS_874777,,Books,Tablet,82,1,0,1,1,0
INT_0000257,CUST_01583,PROD_00241,Search,2026-07-03 11:07:35,SESS_537030,fragrances,Beauty,Mobile Web,56,0,0,0,0,0
INT_0000258,CUST_01583,PROD_00229,View,2026-07-03 11:09:59,SESS_537030,,Beauty,Mobile Web,163,1,0,0,0,0
INT_0000259,CUST_01583,PROD_00236,View,2026-07-03 11:12:32,SESS_537030,,Beauty,Mobile Web,232,1,0,0,0,0
INT_0000260,CUST_01583,PROD_00211,View,2026-07-03 11:15:26,SESS_537030,,Beauty,Mobile Web,198,1,0,0,0,0
INT_0000261,CUST_01583,PROD_00211,Cart,2026-07-03 11:15:26,SESS_537030,,Beauty,Mobile Web,84,1,0,1,0,0
INT_0000262,CUST_01583,PROD_00211,Purchase,2026-07-03 11:15:26,SESS_537030,,Beauty,Mobile Web,154,1,0,1,1,0
INT_0000263,CUST_01583,PROD_00211,Rating,2026-07-10 11:15:26,SESS_537030,,Beauty,Mobile Web,47,1,0,1,1,4
INT_0000264,CUST_01225,PROD_00217,Search,2026-06-20 21:55:35,SESS_932008,beauty,Beauty,Mobile App,42,0,0,0,0,0
INT_0000265,CUST_01225,PROD_00250,View,2026-06-20 21:58:18,SESS_932008,,Beauty,Mobile App,214,1,0,0,0,0
INT_0000266,CUST_01225,PROD_00250,Cart,2026-06-20 21:58:18,SESS_932008,,Beauty,Mobile App,63,1,0,1,0,0
INT_0000267,CUST_01225,PROD_00245,View,2026-06-20 22:00:49,SESS_932008,,Beauty,Mobile App,89,1,0,0,0,0
INT_0000268,CUST_01225,PROD_00222,View,2026-06-20 22:02:56,SESS_932008,,Beauty,Mobile App,219,1,0,0,0,0
INT_0000269,CUST_01972,PROD_00182,Search,2026-06-16 08:12:35,SESS_479212,sneakers,Footwear,Mobile App,55,0,0,0,0,0
INT_0000270,CUST_01972,PROD_00183,View,2026-06-16 08:15:05,SESS_479212,,Footwear,Mobile App,188,1,0,0,0,0
INT_0000271,CUST_01972,PROD_00183,Cart,2026-06-16 08:15:05,SESS_479212,,Footwear,Mobile App,72,1,0,1,0,0
INT_0000272,CUST_01972,PROD_00196,View,2026-06-16 08:16:19,SESS_479212,,Footwear,Mobile App,56,1,0,0,0,0
INT_0000273,CUST_01972,PROD_00203,View,2026-06-16 08:17:57,SESS_479212,,Footwear,Mobile App,216,1,0,0,0,0
INT_0000274,CUST_01995,PROD_00234,Search,2026-07-08 08:21:35,SESS_827642,beauty,Beauty,Tablet,52,0,0,0,0,0
INT_0000275,CUST_01995,PROD_00240,View,2026-07-08 08:23:09,SESS_827642,,Beauty,Tablet,138,1,0,0,0,0
INT_0000276,CUST_01995,PROD_00240,Cart,2026-07-08 08:23:09,SESS_827642,,Beauty,Tablet,56,1,0,1,0,0
INT_0000277,CUST_01995,PROD_00218,View,2026-07-08 08:24:46,SESS_827642,,Beauty,Tablet,81,1,0,0,0,0
INT_0000278,CUST_01995,PROD_00214,View,2026-07-08 08:26:23,SESS_827642,,Beauty,Tablet,197,1,0,0,0,0
INT_0000279,CUST_01995,PROD_00214,Cart,2026-07-08 08:26:23,SESS_827642,,Beauty,Tablet,65,1,0,1,0,0
INT_0000280,CUST_01995,PROD_00232,View,2026-07-08 08:28:52,SESS_827642,,Beauty,Tablet,148,1,0,0,0,0
INT_0000281,CUST_01995,PROD_00232,Cart,2026-07-08 08:28:52,SESS_827642,,Beauty,Tablet,48,1,0,1,0,0
INT_0000282,CUST_01995,PROD_00232,Purchase,2026-07-08 08:28:52,SESS_827642,,Beauty,Tablet,139,1,0,1,1,0
INT_0000283,CUST_01995,PROD_00232,Rating,2026-07-15 08:28:52,SESS_827642,,Beauty,Tablet,53,1,0,1,1,4
INT_0000284,CUST_01916,PROD_00035,Search,2026-03-21 07:49:35,SESS_749670,electronics,Electronics,Mobile Web,38,0,0,0,0,0
INT_0000285,CUST_01916,PROD_00023,View,2026-03-21 07:52:34,SESS_749670,,Electronics,Mobile Web,221,1,0,0,0,0
INT_0000286,CUST_01916,PROD_00023,Cart,2026-03-21 07:52:34,SESS_749670,,Electronics,Mobile Web,58,1,0,1,0,0
INT_0000287,CUST_01916,PROD_00036,View,2026-03-21 07:54:36,SESS_749670,,Electronics,Mobile Web,148,1,0,0,0,0
INT_0000288,CUST_01916,PROD_00036,Wishlist,2026-03-21 07:54:36,SESS_749670,,Electronics,Mobile Web,18,1,1,0,0,0
INT_0000289,CUST_01916,PROD_00002,View,2026-03-21 07:55:45,SESS_749670,,Electronics,Mobile Web,221,1,0,0,0,0
INT_0000290,CUST_01076,PROD_00168,Search,2026-07-20 04:32:35,SESS_914423,fashion,Fashion,Mobile App,55,0,0,0,0,0
INT_0000291,CUST_01076,PROD_00155,View,2026-07-20 04:33:09,SESS_914423,,Fashion,Mobile App,139,1,0,0,0,0
INT_0000292,CUST_01076,PROD_00155,Wishlist,2026-07-20 04:33:09,SESS_914423,,Fashion,Mobile App,17,1,1,0,0,0
INT_0000293,CUST_01076,PROD_00127,View,2026-07-20 04:35:32,SESS_914423,,Fashion,Mobile App,182,1,0,0,0,0
INT_0000294,CUST_01076,PROD_00127,Cart,2026-07-20 04:35:32,SESS_914423,,Fashion,Mobile App,83,1,0,1,0,0
INT_0000295,CUST_01076,PROD_00146,View,2026-07-20 04:38:07,SESS_914423,,Fashion,Mobile App,204,1,0,0,0,0
INT_0000296,CUST_01006,PROD_00381,Search,2026-04-18 06:37:35,SESS_230532,yoga,Sports,Desktop,48,0,0,0,0,0
INT_0000297,CUST_01006,PROD_00410,View,2026-04-18 06:39:40,SESS_230532,,Sports,Desktop,202,1,0,0,0,0
INT_0000298,CUST_01006,PROD_00410,Cart,2026-04-18 06:39:40,SESS_230532,,Sports,Desktop,79,1,0,1,0,0
INT_0000299,CUST_01006,PROD_00410,Purchase,2026-04-18 06:39:40,SESS_230532,,Sports,Desktop,271,1,0,1,1,0
INT_0000300,CUST_01006,PROD_00410,Rating,2026-04-23 06:39:40,SESS_230532,,Sports,Desktop,52,1,0,1,1,3
INT_0000301,CUST_01006,PROD_00397,View,2026-04-18 06:40:17,SESS_230532,,Sports,Desktop,188,1,0,0,0,0
INT_0000302,CUST_01796,PROD_00171,Search,2026-05-12 22:59:35,SESS_501832,running shoes,Footwear,Mobile App,46,0,0,0,0,0
INT_0000303,CUST_01796,PROD_00207,View,2026-05-12 23:01:25,SESS_501832,,Footwear,Mobile App,194,1,0,0,0,0
INT_0000304,CUST_01796,PROD_00207,Wishlist,2026-05-12 23:01:25,SESS_501832,,Footwear,Mobile App,27,1,1,0,0,0
INT_0000305,CUST_01796,PROD_00207,Cart,2026-05-12 23:01:25,SESS_501832,,Footwear,Mobile App,66,1,1,1,0,0
INT_0000306,CUST_01796,PROD_00180,View,2026-05-12 23:02:55,SESS_501832,,Footwear,Mobile App,190,1,0,0,0,0
INT_0000307,CUST_01796,PROD_00202,View,2026-05-12 23:05:54,SESS_501832,,Footwear,Mobile App,128,1,0,0,0,0
INT_0000308,CUST_01796,PROD_00189,View,2026-05-12 23:07:54,SESS_501832,,Footwear,Mobile App,70,1,0,0,0,0
INT_0000309,CUST_00984,PROD_00129,Search,2026-06-07 18:32:35,SESS_806537,winterwear,Fashion,Desktop,46,0,0,0,0,0
INT_0000310,CUST_00984,PROD_00156,View,2026-06-07 18:33:37,SESS_806537,,Fashion,Desktop,54,1,0,0,0,0
INT_0000311,CUST_00984,PROD_00156,Cart,2026-06-07 18:33:37,SESS_806537,,Fashion,Desktop,30,1,0,1,0,0
INT_0000312,CUST_00945,PROD_00438,Search,2026-08-11 11:55:35,SESS_960118,books,Books,Desktop,27,0,0,0,0,0
INT_0000313,CUST_00945,PROD_00459,View,2026-08-11 11:58:04,SESS_960118,,Books,Desktop,239,1,0,0,0,0
INT_0000314,CUST_01269,PROD_00247,Search,2026-05-26 19:35:35,SESS_553208,fragrances,Beauty,Mobile Web,41,0,0,0,0,0
INT_0000315,CUST_01269,PROD_00215,View,2026-05-26 19:36:55,SESS_553208,,Beauty,Mobile Web,200,1,0,0,0,0
INT_0000316,CUST_01269,PROD_00228,View,2026-05-26 19:37:27,SESS_553208,,Beauty,Mobile Web,190,1,0,0,0,0
INT_0000317,CUST_01269,PROD_00228,Wishlist,2026-05-26 19:37:27,SESS_553208,,Beauty,Mobile Web,19,1,1,0,0,0
INT_0000318,CUST_01269,PROD_00244,View,2026-05-26 19:38:55,SESS_553208,,Beauty,Mobile Web,225,1,0,0,0,0
INT_0000319,CUST_01269,PROD_00212,View,2026-05-26 19:40:58,SESS_553208,,Beauty,Mobile Web,163,1,0,0,0,0
INT_0000320,CUST_00104,PROD_00436,Search,2026-06-12 12:21:35,SESS_991080,technology,Books,Mobile Web,45,0,0,0,0,0
INT_0000321,CUST_00104,PROD_00425,View,2026-06-12 12:24:18,SESS_991080,,Books,Mobile Web,119,1,0,0,0,0
INT_0000322,CUST_00104,PROD_00430,View,2026-06-12 12:25:10,SESS_991080,,Books,Mobile Web,227,1,0,0,0,0
INT_0000323,CUST_00104,PROD_00430,Wishlist,2026-06-12 12:25:10,SESS_991080,,Books,Mobile Web,9,1,1,0,0,0
INT_0000324,CUST_00104,PROD_00453,View,2026-06-12 12:26:22,SESS_991080,,Books,Mobile Web,39,1,0,0,0,0
INT_0000325,CUST_01321,PROD_00420,Search,2026-06-03 15:43:35,SESS_944212,fitness equipment,Sports,Mobile Web,49,0,0,0,0,0
INT_0000326,CUST_01321,PROD_00400,View,2026-06-03 15:45:23,SESS_944212,,Sports,Mobile Web,120,1,0,0,0,0
INT_0000327,CUST_01321,PROD_00418,View,2026-06-03 15:47:48,SESS_944212,,Sports,Mobile Web,87,1,0,0,0,0
INT_0000328,CUST_01321,PROD_00418,Cart,2026-06-03 15:47:48,SESS_944212,,Sports,Mobile Web,67,1,0,1,0,0
INT_0000329,CUST_00741,PROD_00554,Search,2026-06-18 08:59:35,SESS_819785,grocery,Grocery,Desktop,48,0,0,0,0,0
INT_0000330,CUST_00741,PROD_00581,View,2026-06-18 09:01:32,SESS_819785,,Grocery,Desktop,41,1,0,0,0,0
INT_0000331,CUST_00741,PROD_00581,Wishlist,2026-06-18 09:01:32,SESS_819785,,Grocery,Desktop,19,1,1,0,0,0
INT_0000332,CUST_00741,PROD_00581,Cart,2026-06-18 09:01:32,SESS_819785,,Grocery,Desktop,22,1,1,1,0,0
INT_0000333,CUST_00592,PROD_00038,Search,2026-04-18 20:25:35,SESS_316087,electronics,Electronics,Mobile App,28,0,0,0,0,0
INT_0000334,CUST_00592,PROD_00028,View,2026-04-18 20:28:22,SESS_316087,,Electronics,Mobile App,219,1,0,0,0,0
INT_0000335,CUST_00592,PROD_00033,View,2026-04-18 20:29:12,SESS_316087,,Electronics,Mobile App,86,1,0,0,0,0
INT_0000336,CUST_00592,PROD_00033,Cart,2026-04-18 20:29:12,SESS_316087,,Electronics,Mobile App,23,1,0,1,0,0
INT_0000337,CUST_00592,PROD_00020,View,2026-04-18 20:30:48,SESS_316087,,Electronics,Mobile App,189,1,0,0,0,0
INT_0000338,CUST_00592,PROD_00020,Cart,2026-04-18 20:30:48,SESS_316087,,Electronics,Mobile App,61,1,0,1,0,0
INT_0000339,CUST_00592,PROD_00020,Purchase,2026-04-18 20:30:48,SESS_316087,,Electronics,Mobile App,290,1,0,1,1,0
INT_0000340,CUST_00592,PROD_00020,Rating,2026-04-21 20:30:48,SESS_316087,,Electronics,Mobile App,64,1,0,1,1,3
INT_0000341,CUST_00592,PROD_00007,View,2026-04-18 20:32:11,SESS_316087,,Electronics,Mobile App,119,1,0,0,0,0
INT_0000342,CUST_00592,PROD_00007,Wishlist,2026-04-18 20:32:11,SESS_316087,,Electronics,Mobile App,5,1,1,0,0,0
INT_0000343,CUST_01618,PROD_00031,Search,2026-05-07 16:58:35,SESS_591481,television,Electronics,Desktop,42,0,0,0,0,0
INT_0000344,CUST_01618,PROD_00035,View,2026-05-07 17:00:05,SESS_591481,,Electronics,Desktop,218,1,0,0,0,0
INT_0000345,CUST_01618,PROD_00035,Cart,2026-05-07 17:00:05,SESS_591481,,Electronics,Desktop,67,1,0,1,0,0
INT_0000346,CUST_01618,PROD_00035,Purchase,2026-05-07 17:00:05,SESS_591481,,Electronics,Desktop,227,1,0,1,1,0
INT_0000347,CUST_01618,PROD_00035,Rating,2026-05-12 17:00:05,SESS_591481,,Electronics,Desktop,41,1,0,1,1,4
INT_0000348,CUST_00385,PROD_00488,Search,2026-08-28 08:55:35,SESS_254436,accessories,Gaming,Tablet,50,0,0,0,0,0
INT_0000349,CUST_00385,PROD_00482,View,2026-08-28 08:56:31,SESS_254436,,Gaming,Tablet,148,1,0,0,0,0
INT_0000350,CUST_00184,PROD_00378,Search,2026-03-20 13:01:35,SESS_967287,office,Furniture,Mobile Web,36,0,0,0,0,0
INT_0000351,CUST_00184,PROD_00353,View,2026-03-20 13:03:21,SESS_967287,,Furniture,Mobile Web,47,1,0,0,0,0
INT_0000352,CUST_00184,PROD_00353,Cart,2026-03-20 13:03:21,SESS_967287,,Furniture,Mobile Web,24,1,0,1,0,0
INT_0000353,CUST_00184,PROD_00353,Purchase,2026-03-20 13:03:21,SESS_967287,,Furniture,Mobile Web,252,1,0,1,1,0
INT_0000354,CUST_00184,PROD_00353,Rating,2026-03-25 13:03:21,SESS_967287,,Furniture,Mobile Web,80,1,0,1,1,3
INT_0000355,CUST_00184,PROD_00376,View,2026-03-20 13:04:55,SESS_967287,,Furniture,Mobile Web,223,1,0,0,0,0
INT_0000356,CUST_00184,PROD_00376,Cart,2026-03-20 13:04:55,SESS_967287,,Furniture,Mobile Web,82,1,0,1,0,0
INT_0000357,CUST_00184,PROD_00364,View,2026-03-20 13:06:23,SESS_967287,,Furniture,Mobile Web,96,1,0,0,0,0
INT_0000358,CUST_00184,PROD_00364,Wishlist,2026-03-20 13:06:23,SESS_967287,,Furniture,Mobile Web,26,1,1,0,0,0
INT_0000359,CUST_00184,PROD_00366,View,2026-03-20 13:08:48,SESS_967287,,Furniture,Mobile Web,194,1,0,0,0,0
INT_0000360,CUST_00184,PROD_00366,Wishlist,2026-03-20 13:08:48,SESS_967287,,Furniture,Mobile Web,22,1,1,0,0,0
INT_0000361,CUST_00184,PROD_00366,Cart,2026-03-20 13:08:48,SESS_967287,,Furniture,Mobile Web,67,1,1,1,0,0
INT_0000362,CUST_00184,PROD_00366,Purchase,2026-03-20 13:08:48,SESS_967287,,Furniture,Mobile Web,108,1,1,1,1,0
INT_0000363,CUST_00184,PROD_00366,Rating,2026-03-26 13:08:48,SESS_967287,,Furniture,Mobile Web,55,1,1,1,1,4
INT_0000364,CUST_01903,PROD_00520,Search,2026-06-29 12:34:35,SESS_584831,bags & backpacks,Accessories,Mobile App,19,0,0,0,0,0
INT_0000365,CUST_01903,PROD_00545,View,2026-06-29 12:35:40,SESS_584831,,Accessories,Mobile App,219,1,0,0,0,0
INT_0000366,CUST_01903,PROD_00530,View,2026-06-29 12:37:52,SESS_584831,,Accessories,Mobile App,223,1,0,0,0,0
INT_0000367,CUST_01903,PROD_00530,Wishlist,2026-06-29 12:37:52,SESS_584831,,Accessories,Mobile App,10,1,1,0,0,0
INT_0000368,CUST_01903,PROD_00530,Cart,2026-06-29 12:37:52,SESS_584831,,Accessories,Mobile App,23,1,1,1,0,0
INT_0000369,CUST_01903,PROD_00530,Purchase,2026-06-29 12:37:52,SESS_584831,,Accessories,Mobile App,153,1,1,1,1,0
INT_0000370,CUST_02107,PROD_00035,Search,2026-04-06 10:38:35,SESS_248441,audio,Electronics,Mobile App,29,0,0,0,0,0
INT_0000371,CUST_02107,PROD_00013,View,2026-04-06 10:39:26,SESS_248441,,Electronics,Mobile App,21,1,0,0,0,0
INT_0000372,CUST_02107,PROD_00040,View,2026-04-06 10:41:19,SESS_248441,,Electronics,Mobile App,237,1,0,0,0,0
INT_0000373,CUST_02107,PROD_00040,Wishlist,2026-04-06 10:41:19,SESS_248441,,Electronics,Mobile App,14,1,1,0,0,0
INT_0000374,CUST_02107,PROD_00040,Cart,2026-04-06 10:41:19,SESS_248441,,Electronics,Mobile App,52,1,1,1,0,0
INT_0000375,CUST_02107,PROD_00040,Purchase,2026-04-06 10:41:19,SESS_248441,,Electronics,Mobile App,257,1,1,1,1,0
INT_0000376,CUST_02107,PROD_00041,View,2026-04-06 10:43:17,SESS_248441,,Electronics,Mobile App,51,1,0,0,0,0
INT_0000377,CUST_02107,PROD_00041,Wishlist,2026-04-06 10:43:17,SESS_248441,,Electronics,Mobile App,10,1,1,0,0,0
INT_0000378,CUST_01247,PROD_00132,Search,2026-08-16 13:24:35,SESS_947047,fashion,Fashion,Mobile App,51,0,0,0,0,0
INT_0000379,CUST_01247,PROD_00150,View,2026-08-16 13:27:34,SESS_947047,,Fashion,Mobile App,200,1,0,0,0,0
INT_0000380,CUST_01247,PROD_00159,View,2026-08-16 13:29:00,SESS_947047,,Fashion,Mobile App,106,1,0,0,0,0
INT_0000381,CUST_01247,PROD_00167,View,2026-08-16 13:31:26,SESS_947047,,Fashion,Mobile App,45,1,0,0,0,0
INT_0000382,CUST_01991,PROD_00130,Search,2026-08-30 06:45:35,SESS_301584,winterwear,Fashion,Mobile App,51,0,0,0,0,0
INT_0000383,CUST_01991,PROD_00131,View,2026-08-30 06:47:42,SESS_301584,,Fashion,Mobile App,21,1,0,0,0,0
INT_0000384,CUST_01991,PROD_00135,View,2026-08-30 06:49:16,SESS_301584,,Fashion,Mobile App,158,1,0,0,0,0
INT_0000385,CUST_01991,PROD_00143,View,2026-08-30 06:52:08,SESS_301584,,Fashion,Mobile App,171,1,0,0,0,0
INT_0000386,CUST_01991,PROD_00143,Cart,2026-08-30 06:52:08,SESS_301584,,Fashion,Mobile App,69,1,0,1,0,0
INT_0000387,CUST_01991,PROD_00143,Purchase,2026-08-30 06:52:08,SESS_301584,,Fashion,Mobile App,255,1,0,1,1,0
INT_0000388,CUST_01874,PROD_00519,Search,2026-05-19 16:28:35,SESS_799642,bags & backpacks,Accessories,Tablet,34,0,0,0,0,0
INT_0000389,CUST_01874,PROD_00546,View,2026-05-19 16:30:04,SESS_799642,,Accessories,Tablet,235,1,0,0,0,0
INT_0000390,CUST_01874,PROD_00546,Wishlist,2026-05-19 16:30:04,SESS_799642,,Accessories,Tablet,29,1,1,0,0,0
INT_0000391,CUST_01874,PROD_00542,View,2026-05-19 16:31:34,SESS_799642,,Accessories,Tablet,31,1,0,0,0,0
INT_0000392,CUST_01874,PROD_00542,Cart,2026-05-19 16:31:34,SESS_799642,,Accessories,Tablet,73,1,0,1,0,0
INT_0000393,CUST_01874,PROD_00534,View,2026-05-19 16:33:59,SESS_799642,,Accessories,Tablet,105,1,0,0,0,0
INT_0000394,CUST_01082,PROD_00297,Search,2026-09-07 08:14:35,SESS_221960,cookware,Kitchen,Desktop,52,0,0,0,0,0
INT_0000395,CUST_01082,PROD_00323,View,2026-09-07 08:17:23,SESS_221960,,Kitchen,Desktop,43,1,0,0,0,0
INT_0000396,CUST_01082,PROD_00308,View,2026-09-07 08:19:20,SESS_221960,,Kitchen,Desktop,236,1,0,0,0,0
INT_0000397,CUST_01082,PROD_00302,View,2026-09-07 08:21:46,SESS_221960,,Kitchen,Desktop,172,1,0,0,0,0
INT_0000398,CUST_01475,PROD_00046,Search,2026-05-08 04:26:35,SESS_941740,mobiles,Mobiles,Desktop,45,0,0,0,0,0
INT_0000399,CUST_01475,PROD_00068,View,2026-05-08 04:28:19,SESS_941740,,Mobiles,Desktop,192,1,0,0,0,0
INT_0000400,CUST_01475,PROD_00062,View,2026-05-08 04:30:47,SESS_941740,,Mobiles,Desktop,58,1,0,0,0,0
INT_0000401,CUST_01475,PROD_00071,View,2026-05-08 04:31:55,SESS_941740,,Mobiles,Desktop,62,1,0,0,0,0
INT_0000402,CUST_01475,PROD_00066,View,2026-05-08 04:33:40,SESS_941740,,Mobiles,Desktop,149,1,0,0,0,0
INT_0000403,CUST_02787,PROD_00353,Search,2026-07-16 22:45:35,SESS_895042,living room,Furniture,Mobile App,58,0,0,0,0,0
INT_0000404,CUST_02787,PROD_00370,View,2026-07-16 22:47:56,SESS_895042,,Furniture,Mobile App,117,1,0,0,0,0
