Product_ID,Product_Name,Category,Subcategory,Brand,Price,Discount,Final_Price,Rating,Review_Count,Stock,Popularity_Score,Product_Description,Product_Tags,Age_Group,Gender_Target,Color,Size,Created_Date,Image_URL,Status
PROD_00067,Motorola Smartphone Ultra 5G,Mobiles,Flagship,Motorola,81650.0,0,81650.0,3.7,42,212,44.3,Snapdragon 8 Gen 3 flagship with 200MP camera system. Designed with premium quality materials by Motorola.,"smartphone,mobile,5g,flagship,android,motorola,mobiles,space gray",Teens & Youth,All,Space Gray,512GB,2025-10-22,https://images.unsplash.com/photo-1500000000067?auto=format&fit=crop&w=600&q=80,Active
PROD_00068,Samsung Smartphone Ultra 5G - Space Gray,Mobiles,Flagship,Samsung,100520.0,15,85442.0,4.6,306,102,62.7,Snapdragon 8 Gen 3 flagship with 200MP camera system. Designed with premium quality materials by Samsung.,"smartphone,mobile,5g,flagship,android,samsung,mobiles,space gray",Teens & Youth,All,Space Gray,16GB RAM,2025-06-02,https://images.unsplash.com/photo-1500000000068?auto=format&fit=crop&w=600&q=80,Active
PROD_00069,Motorola Smooth Display Mid-Range 5G - Classic Beige,Mobiles,Mid-Range,Motorola,15050.0,5,14297.5,4.8,28,58,55.4,120Hz AMOLED 64MP OIS camera with 67W fast charging. Designed with premium quality materials by Motorola.,"mobile,5g,smartphone,amoled,fastcharge,motorola,mobiles,classic beige",25-50,All,Classic Beige,512GB,2025-12-02,https://images.unsplash.com/photo-1500000000069?auto=format&fit=crop&w=600&q=80,Active
PROD_00070,Apple Sleek Curve Screen 5G Phone - Pearl White,Mobiles,Mid-Range,Apple,26310.0,30,18417.0,4.1,795,157,77.5,Ultra slim 3D curved display with 50MP portrait selfie. Designed with premium quality materials by Apple.,"smartphone,curved display,selfie,5g,apple,mobiles,pearl white",18-35,All,Pearl White,128GB,2026-07-27,https://images.unsplash.com/photo-1500000000070?auto=format&fit=crop&w=600&q=80,Active
PROD_00071,OnePlus NextGen Smartphone Pro Max,Mobiles,Flagship,OnePlus,35310.0,20,28248.0,4.6,281,165,63.1,Titanium frame with OLED Super Retina display and A17 Pro. Designed with premium quality materials by OnePlus.,"smartphone,ios,apple,flagship,premium,oneplus,mobiles,crimson red",Teens & Youth,All,Crimson Red,Standard,2026-02-08,https://images.unsplash.com/photo-1500000000071?auto=format&fit=crop&w=600&q=80,Active
PROD_00072,Apple Battery King Phone 6000mAh - Rose Gold,Mobiles,Budget,Apple,104720.0,5,99484.0,3.6,54,207,41.2,Long-lasting dual SIM smartphone with expandable memory. Designed with premium quality materials by Apple.,"mobile,budget,long battery,smartphone,apple,mobiles,rose gold",18-35,All,Rose Gold,128GB,2025-01-24,https://images.unsplash.com/photo-1500000000072?auto=format&fit=crop&w=600&q=80,Active
PROD_00073,Xiaomi Smooth Display Mid-Range 5G - Space Gray,Mobiles,Mid-Range,Xiaomi,118290.0,40,70974.0,4.3,15,117,44.4,120Hz AMOLED 64MP OIS camera with 67W fast charging. Designed with premium quality materials by Xiaomi.,"mobile,5g,smartphone,amoled,fastcharge,xiaomi,mobiles,space gray",25-50,All,Space Gray,512GB,2026-07-20,https://images.unsplash.com/photo-1500000000073?auto=format&fit=crop&w=600&q=80,Active
PROD_00074,Realme Battery King Phone 6000mAh,Mobiles,Budget,Realme,34780.0,50,17390.0,4.3,319,10,65.8,Long-lasting dual SIM smartphone with expandable memory. Designed with premium quality materials by Realme.,"mobile,budget,long battery,smartphone,realme,mobiles,silver",25-50,All,Silver,16GB RAM,2024-10-10,https://images.unsplash.com/photo-1500000000074?auto=format&fit=crop&w=600&q=80,Active
PROD_00075,Google Smooth Display Mid-Range 5G - Midnight Black,Mobiles,Mid-Range,Google,59740.0,20,47792.0,3.8,235,154,51.8,120Hz AMOLED 64MP OIS camera with 67W fast charging. Designed with premium quality materials by Google.,"mobile,5g,smartphone,amoled,fastcharge,google,mobiles,midnight black",Teens & Youth,All,Midnight Black,128GB,2025-04-13,https://images.unsplash.com/photo-1500000000075?auto=format&fit=crop&w=600&q=80,Active
PROD_00076,Xiaomi Smartphone Ultra 5G,Mobiles,Flagship,Xiaomi,20240.0,10,18216.0,4.0,250,182,55.0,Snapdragon 8 Gen 3 flagship with 200MP camera system. Designed with premium quality materials by Xiaomi.,"smartphone,mobile,5g,flagship,android,xiaomi,mobiles,silver",25-50,All,Silver,512GB,2024-10-20,https://images.unsplash.com/photo-1500000000076?auto=format&fit=crop&w=600&q=80,Active
PROD_00077,Motorola Battery King Phone 6000mAh,Mobiles,Budget,Motorola,37530.0,5,35653.5,4.9,280,108,68.8,Long-lasting dual SIM smartphone with expandable memory. Designed with premium quality materials by Motorola.,"mobile,budget,long battery,smartphone,motorola,mobiles,rose gold",Teens & Youth,All,Rose Gold,Default,2026-08-28,https://images.unsplash.com/photo-1500000000077?auto=format&fit=crop&w=600&q=80,Active
PROD_00078,Motorola Sleek Curve Screen 5G Phone,Mobiles,Mid-Range,Motorola,68660.0,50,34330.0,4.6,28,165,51.5,Ultra slim 3D curved display with 50MP portrait selfie. Designed with premium quality materials by Motorola.,"smartphone,curved display,selfie,5g,motorola,mobiles,rose gold",Teens & Youth,All,Rose Gold,512GB,2026-07-08,https://images.unsplash.com/photo-1500000000078?auto=format&fit=crop&w=600&q=80,Active
PROD_00079,OnePlus NextGen Smartphone Pro Max - Rose Gold,Mobiles,Flagship,OnePlus,89700.0,5,85215.0,3.5,94,166,44.8,Titanium frame with OLED Super Retina display and A17 Pro. Designed with premium quality materials by OnePlus.,"smartphone,ios,apple,flagship,premium,oneplus,mobiles,rose gold",25-50,All,Rose Gold,128GB,2025-12-27,https://images.unsplash.com/photo-1500000000079?auto=format&fit=crop&w=600&q=80,Active
PROD_00080,Samsung Sleek Curve Screen 5G Phone - Crimson Red,Mobiles,Mid-Range,Samsung,18910.0,5,17964.5,4.1,37,35,49.0,Ultra slim 3D curved display with 50MP portrait selfie. Designed with premium quality materials by Samsung.,"smartphone,curved display,selfie,5g,samsung,mobiles,crimson red",All Ages,All,Crimson Red,16GB RAM,2026-03-25,https://images.unsplash.com/photo-1500000000080?auto=format&fit=crop&w=600&q=80,Active
PROD_00081,Realme Battery King Phone 6000mAh - Crimson Red,Mobiles,Budget,Realme,64450.0,35,41892.5,3.8,372,146,54.3,Long-lasting dual SIM smartphone with expandable memory. Designed with premium quality materials by Realme.,"mobile,budget,long battery,smartphone,realme,mobiles,crimson red",25-50,All,Crimson Red,16GB RAM,2026-02-15,https://images.unsplash.com/photo-1500000000081?auto=format&fit=crop&w=600&q=80,Active
PROD_00082,Google Pure Android Experience 5G - Pearl White,Mobiles,Mid-Range,Google,107970.0,25,80977.5,4.8,190,134,58.3,Clean software with best-in-class computational photography. Designed with premium quality materials by Google.,"google,android,camera phone,5g,google,mobiles,pearl white",25-50,All,Pearl White,Default,2026-08-27,https://images.unsplash.com/photo-1500000000082?auto=format&fit=crop&w=600&q=80,Active
PROD_00083,Realme Smooth Display Mid-Range 5G - Crimson Red,Mobiles,Mid-Range,Realme,65290.0,10,58761.0,4.1,87,128,47.9,120Hz AMOLED 64MP OIS camera with 67W fast charging. Designed with premium quality materials by Realme.,"mobile,5g,smartphone,amoled,fastcharge,realme,mobiles,crimson red",Adults,All,Crimson Red,16GB RAM,2025-02-10,https://images.unsplash.com/photo-1500000000083?auto=format&fit=crop&w=600&q=80,Active
PROD_00084,Xiaomi Pure Android Experience 5G - Charcoal,Mobiles,Mid-Range,Xiaomi,35940.0,30,25158.0,3.8,26,203,43.1,Clean software with best-in-class computational photography. Designed with premium quality materials by Xiaomi.,"google,android,camera phone,5g,xiaomi,mobiles,charcoal",18-35,All,Charcoal,256GB,2025-10-08,https://images.unsplash.com/photo-1500000000084?auto=format&fit=crop&w=600&q=80,Active
PROD_00085,Acer Student Essential Laptop - Olive Green,Laptops,Student Laptops,Acer,33810.0,40,20286.0,4.9,82,89,61.0,Budget friendly 15.6-inch laptop with fast SSD storage. Designed with premium quality materials by Acer.,"laptop,student,budget,college,school,acer,laptops,olive green",18-35,All,Olive Green,512GB,2025-06-05,https://images.unsplash.com/photo-1500000000085?auto=format&fit=crop&w=600&q=80,Active
PROD_00086,Asus Pro Gaming Laptop RTX 4070 - Charcoal,Laptops,Gaming Laptops,Asus,130800.0,10,117720.0,3.6,85,205,49.1,Intel i7 14th Gen 16GB RAM 1TB SSD with high refresh rate screen. Designed with premium quality materials by Asus.,"laptop,gaming,rtx,intel,high performance,asus,laptops,charcoal",18-35,All,Charcoal,Default,2025-09-17,https://images.unsplash.com/photo-1500000000086?auto=format&fit=crop&w=600&q=80,Active
PROD_00087,Acer Creator Studio Laptop 4K OLED - Olive Green,Laptops,Ultrabooks,Acer,161820.0,40,97092.0,4.0,250,86,56.3,Color-calibrated 100% DCI-P3 display for video and graphic design. Designed with premium quality materials by Acer.,"laptop,creator,editing,oled,design,acer,laptops,olive green",All Ages,All,Olive Green,Standard,2025-04-17,https://images.unsplash.com/photo-1500000000087?auto=format&fit=crop&w=600&q=80,Active
PROD_00088,Apple Creator Studio Laptop 4K OLED - Classic Beige,Laptops,Ultrabooks,Apple,172590.0,15,146701.5,4.5,197,116,62.7,Color-calibrated 100% DCI-P3 display for video and graphic design. Designed with premium quality materials by Apple.,"laptop,creator,editing,oled,design,apple,laptops,classic beige",18-35,All,Classic Beige,Default,2024-11-19,https://images.unsplash.com/photo-1500000000088?auto=format&fit=crop&w=600&q=80,Active
PROD_00089,Lenovo Pro Gaming Laptop RTX 4070 - Pearl White,Laptops,Gaming Laptops,Lenovo,35220.0,0,35220.0,3.9,407,100,59.6,Intel i7 14th Gen 16GB RAM 1TB SSD with high refresh rate screen. Designed with premium quality materials by Lenovo.,"laptop,gaming,rtx,intel,high performance,lenovo,laptops,pearl white",25-50,All,Pearl White,Standard,2025-12-22,https://images.unsplash.com/photo-1500000000089?auto=format&fit=crop&w=600&q=80,Active
PROD_00090,Lenovo Creator Studio Laptop 4K OLED,Laptops,Ultrabooks,Lenovo,40400.0,30,28280.0,4.4,130,66,54.2,Color-calibrated 100% DCI-P3 display for video and graphic design. Designed with premium quality materials by Lenovo.,"laptop,creator,editing,oled,design,lenovo,laptops,classic beige",18-35,All,Classic Beige,Standard,2025-01-09,https://images.unsplash.com/photo-1500000000090?auto=format&fit=crop&w=600&q=80,Active
PROD_00091,Dell Ultra-Slim Metal Ultrabook - Charcoal,Laptops,Ultrabooks,Dell,132690.0,35,86248.5,4.8,37,178,54.9,Lightweight 1.2kg carbon chassis with all-day battery life. Designed with premium quality materials by Dell.,"laptop,ultrabook,lightweight,slim,work,dell,laptops,charcoal",25-50,All,Charcoal,Standard,2026-06-15,https://images.unsplash.com/photo-1500000000091?auto=format&fit=crop&w=600&q=80,Active
PROD_00092,HP Student Essential Laptop - Classic Beige,Laptops,Student Laptops,HP,99720.0,20,79776.0,3.8,239,103,56.1,Budget friendly 15.6-inch laptop with fast SSD storage. Designed with premium quality materials by HP.,"laptop,student,budget,college,school,hp,laptops,classic beige",Teens & Youth,All,Classic Beige,256GB,2026-05-12,https://images.unsplash.com/photo-1500000000092?auto=format&fit=crop&w=600&q=80,Active
PROD_00093,Lenovo Ultra-Slim Metal Ultrabook,Laptops,Ultrabooks,Lenovo,137790.0,0,137790.0,4.9,272,173,63.8,Lightweight 1.2kg carbon chassis with all-day battery life. Designed with premium quality materials by Lenovo.,"laptop,ultrabook,lightweight,slim,work,lenovo,laptops,classic beige",Adults,All,Classic Beige,256GB,2026-08-21,https://images.unsplash.com/photo-1500000000093?auto=format&fit=crop&w=600&q=80,Active
PROD_00094,MSI Creator Studio Laptop 4K OLED - Midnight Black,Laptops,Ultrabooks,MSI,169760.0,15,144296.0,4.3,163,95,51.7,Color-calibrated 100% DCI-P3 display for video and graphic design. Designed with premium quality materials by MSI.,"laptop,creator,editing,oled,design,msi,laptops,midnight black",Teens & Youth,All,Midnight Black,16GB RAM,2026-02-16,https://images.unsplash.com/photo-1500000000094?auto=format&fit=crop&w=600&q=80,Active
PROD_00095,HP Creator Studio Laptop 4K OLED - Pearl White,Laptops,Ultrabooks,HP,129480.0,20,103584.0,4.6,280,13,63.0,Color-calibrated 100% DCI-P3 display for video and graphic design. Designed with premium quality materials by HP.,"laptop,creator,editing,oled,design,hp,laptops,pearl white",All Ages,All,Pearl White,Standard,2026-04-17,https://images.unsplash.com/photo-1500000000095?auto=format&fit=crop&w=600&q=80,Active
PROD_00096,HP Pro Gaming Laptop RTX 4070,Laptops,Gaming Laptops,HP,48750.0,40,29250.0,4.7,137,98,57.8,Intel i7 14th Gen 16GB RAM 1TB SSD with high refresh rate screen. Designed with premium quality materials by HP.,"laptop,gaming,rtx,intel,high performance,hp,laptops,silver",Teens & Youth,All,Silver,Standard,2025-11-23,https://images.unsplash.com/photo-1500000000096?auto=format&fit=crop&w=600&q=80,Active
PROD_00097,HP Ultra-Slim Metal Ultrabook - Charcoal,Laptops,Ultrabooks,HP,101530.0,5,96453.5,3.7,148,62,51.5,Lightweight 1.2kg carbon chassis with all-day battery life. Designed with premium quality materials by HP.,"laptop,ultrabook,lightweight,slim,work,hp,laptops,charcoal",25-50,All,Charcoal,256GB,2024-10-08,https://images.unsplash.com/photo-1500000000097?auto=format&fit=crop&w=600&q=80,Active
PROD_00098,MSI Student Essential Laptop - Rose Gold,Laptops,Student Laptops,MSI,30190.0,40,18114.0,3.7,115,99,48.3,Budget friendly 15.6-inch laptop with fast SSD storage. Designed with premium quality materials by MSI.,"laptop,student,budget,college,school,msi,laptops,rose gold",All Ages,All,Rose Gold,256GB,2024-10-10,https://images.unsplash.com/photo-1500000000098?auto=format&fit=crop&w=600&q=80,Active
PROD_00099,Asus Business Productivity Notebook,Laptops,Business Laptops,Asus,64710.0,0,64710.0,4.4,19,246,50.4,Anti-glare screen with fingerprint reader and military-grade durability. Designed with premium quality materials by Asus.,"laptop,business,office,durability,asus,laptops,olive green",25-50,All,Olive Green,Standard,2024-12-13,https://images.unsplash.com/photo-1500000000099?auto=format&fit=crop&w=600&q=80,Active
PROD_00100,Acer Ultra-Slim Metal Ultrabook - Space Gray,Laptops,Ultrabooks,Acer,75440.0,30,52808.0,3.7,35,16,47.9,Lightweight 1.2kg carbon chassis with all-day battery life. Designed with premium quality materials by Acer.,"laptop,ultrabook,lightweight,slim,work,acer,laptops,space gray",Teens & Youth,All,Space Gray,Standard,2025-10-22,https://images.unsplash.com/photo-1500000000100?auto=format&fit=crop&w=600&q=80,Active
PROD_00101,Apple Student Essential Laptop,Laptops,Student Laptops,Apple,99220.0,40,59532.0,4.1,20,195,49.1,Budget friendly 15.6-inch laptop with fast SSD storage. Designed with premium quality materials by Apple.,"laptop,student,budget,college,school,apple,laptops,space gray",Adults,All,Space Gray,128GB,2025-07-01,https://images.unsplash.com/photo-1500000000101?auto=format&fit=crop&w=600&q=80,Active
PROD_00102,MSI Pro Gaming Laptop RTX 4070 - Charcoal,Laptops,Gaming Laptops,MSI,71920.0,25,53940.0,3.8,197,118,55.4,Intel i7 14th Gen 16GB RAM 1TB SSD with high refresh rate screen. Designed with premium quality materials by MSI.,"laptop,gaming,rtx,intel,high performance,msi,laptops,charcoal",Teens & Youth,All,Charcoal,16GB RAM,2025-08-23,https://images.unsplash.com/photo-1500000000102?auto=format&fit=crop&w=600&q=80,Active
PROD_00103,Acer Pro Gaming Laptop RTX 4070,Laptops,Gaming Laptops,Acer,71310.0,5,67744.5,4.8,82,215,55.8,Intel i7 14th Gen 16GB RAM 1TB SSD with high refresh rate screen. Designed with premium quality materials by Acer.,"laptop,gaming,rtx,intel,high performance,acer,laptops,silver",25-50,All,Silver,16GB RAM,2024-10-20,https://images.unsplash.com/photo-1500000000103?auto=format&fit=crop&w=600&q=80,Active
PROD_00104,Acer Ultra-Slim Metal Ultrabook - Classic Beige,Laptops,Ultrabooks,Acer,66240.0,10,59616.0,4.6,142,57,52.4,Lightweight 1.2kg carbon chassis with all-day battery life. Designed with premium quality materials by Acer.,"laptop,ultrabook,lightweight,slim,work,acer,laptops,classic beige",All Ages,All,Classic Beige,Default,2025-02-08,https://images.unsplash.com/photo-1500000000104?auto=format&fit=crop&w=600&q=80,Active
PROD_00105,Asus Ultra-Slim Metal Ultrabook - Navy Blue,Laptops,Ultrabooks,Asus,151820.0,50,75910.0,3.5,443,224,62.6,Lightweight 1.2kg carbon chassis with all-day battery life. Designed with premium quality materials by Asus.,"laptop,ultrabook,lightweight,slim,work,asus,laptops,navy blue",25-50,All,Navy Blue,128GB,2026-04-18,https://images.unsplash.com/photo-1500000000105?auto=format&fit=crop&w=600&q=80,Active
PROD_00106,HP Creator Studio Laptop 4K OLED,Laptops,Ultrabooks,HP,84240.0,15,71604.0,4.3,66,9,47.4,Color-calibrated 100% DCI-P3 display for video and graphic design. Designed with premium quality materials by HP.,"laptop,creator,editing,oled,design,hp,laptops,pearl white",All Ages,All,Pearl White,Default,2026-07-07,https://images.unsplash.com/photo-1500000000106?auto=format&fit=crop&w=600&q=80,Active
PROD_00107,Acer Ultra-Slim Metal Ultrabook - Olive Green,Laptops,Ultrabooks,Acer,102770.0,25,77077.5,4.2,110,32,50.9,Lightweight 1.2kg carbon chassis with all-day battery life. Designed with premium quality materials by Acer.,"laptop,ultrabook,lightweight,slim,work,acer,laptops,olive green",All Ages,All,Olive Green,16GB RAM,2026-01-15,https://images.unsplash.com/photo-1500000000107?auto=format&fit=crop&w=600&q=80,Active
